p4_4,origin_country_code,age,destination_country_code,year,p4_9,p4_9c,year_return,cond_resid,doc_mig,ent,tam_loc,tpo_mig,fac_hog,sex,motive,category,status,socioeconomic_level,origin_country,destination_country
1,10,1,201,40,1,10,2023,2,1.0,10,3,,186,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,10,1,301,33,1,10,2023,2,1.0,10,3,,186,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,5,1,101,29,1,10,2023,1,1.0,10,3,0.0,186,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,10,1,201,32,1,10,2022,2,2.0,10,3,,167,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,10,1,101,35,1,10,2023,2,1.0,10,3,,167,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Mexico
1,10,1,301,47,1,10,2022,2,2.0,10,3,,167,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,10,1,201,59,1,10,2020,2,1.0,10,3,,167,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,10,2,301,19,1,10,2019,2,1.0,10,3,,146,Female,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,22,1,301,34,1,10,2019,2,2.0,10,3,,146,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,221,1,301,22,1,10,2019,2,1.0,10,3,,131,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,221,1,201,58,1,10,2022,2,1.0,10,3,,137,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,10,1,101,42,1,10,2023,2,1.0,10,3,,137,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Mexico
1,10,1,201,22,1,10,2023,2,1.0,10,3,,210,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,10,1,301,22,1,10,2022,2,2.0,10,3,,210,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,10,1,301,20,1,10,2022,2,2.0,10,3,,210,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,10,1,201,43,1,10,2023,2,1.0,10,3,,161,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,10,1,301,21,1,10,2022,2,2.0,10,3,,120,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,10,1,201,34,1,10,2023,2,1.0,10,3,,135,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,10,1,301,27,1,10,2023,2,1.0,10,3,,151,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,10,1,101,34,1,10,2022,1,1.0,10,3,4.0,151,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,10,1,201,45,1,10,2021,2,1.0,10,3,,174,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,20,1,101,35,1,10,2021,2,2.0,10,4,,148,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,10,1,418,28,1,10,2023,2,1.0,10,4,,171,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,10,1,201,37,1,10,2023,2,1.0,10,4,,171,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,221,1,301,28,1,10,2023,2,1.0,10,4,,171,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,301,33,1,10,2023,2,1.0,10,4,,171,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,2,201,42,1,10,2023,1,1.0,10,4,1.0,163,Female,Job search,Economic,Established,Low,Mexico,Guatemala
1,10,1,101,32,1,10,2023,2,1.0,10,4,,163,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,10,1,418,30,1,10,2019,2,2.0,10,4,,150,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,10,1,301,30,1,10,2023,2,1.0,10,4,,150,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,101,41,1,10,2022,1,1.0,10,4,10.0,150,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,10,1,301,17,1,10,2019,2,2.0,10,4,,178,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,101,28,1,10,2021,1,1.0,10,4,9.0,178,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,10,1,301,36,1,10,2021,2,2.0,10,4,,130,Male,Job search,Economic,Returned,Low,Mexico,United States
1,221,1,408,16,1,10,2023,2,1.0,10,4,,130,Male,Job search,Economic,Returned,Low,Mexico,Haiti
1,10,1,418,33,1,10,2021,2,1.0,10,4,,130,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,10,1,301,29,1,10,2021,2,1.0,10,4,,130,Male,Job search,Economic,Returned,Low,Mexico,United States
1,5,1,301,18,1,10,2023,2,2.0,10,4,,209,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,101,30,1,10,2021,2,2.0,10,4,,209,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,10,1,201,26,1,10,2021,2,2.0,10,4,,209,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,10,1,301,19,1,10,2022,2,2.0,10,4,,136,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,301,39,1,10,2021,2,2.0,10,4,,158,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,201,31,1,10,2023,2,2.0,10,4,,158,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,10,1,301,19,1,10,2022,2,2.0,10,4,,158,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,301,36,1,10,2022,2,2.0,10,4,,158,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,301,34,1,10,2019,2,2.0,10,4,,158,Male,Job search,Economic,Returned,Low,Mexico,United States
1,19,1,301,26,1,10,2019,1,1.0,10,4,40.0,158,Male,Job search,Economic,Established,Low,Mexico,United States
1,10,1,101,42,1,10,2023,2,1.0,10,4,,166,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,10,1,301,38,1,10,2023,2,1.0,10,4,,166,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,101,41,1,10,2023,2,1.0,10,4,,166,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,10,1,201,32,1,10,2023,2,1.0,10,4,,172,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,10,1,101,34,1,10,2023,2,1.0,10,4,,172,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,10,1,101,33,1,10,2022,1,,10,4,6.0,201,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,10,1,201,41,1,10,2023,2,,10,4,,201,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,10,1,101,41,1,10,2021,1,,10,4,5.0,201,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,10,1,101,48,1,10,2023,2,1.0,10,4,,181,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,221,2,201,22,1,10,2022,2,1.0,10,4,,181,Female,Job search,Economic,Returned,Low,Mexico,Guatemala
1,10,1,301,30,1,10,2022,1,1.0,10,4,8.0,171,Male,Job search,Economic,Established,Low,Mexico,United States
1,10,1,301,22,1,10,2023,2,2.0,10,4,,171,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,301,26,1,10,2021,2,1.0,10,4,,171,Male,Job search,Economic,Returned,Low,Mexico,United States
1,5,1,201,23,1,10,2023,2,2.0,10,4,,149,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,10,2,408,19,1,10,2021,2,2.0,10,4,,155,Female,Job search,Economic,Returned,Low,Mexico,Haiti
1,10,1,301,19,1,10,2022,2,2.0,10,4,,155,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,301,30,1,10,2023,2,2.0,10,4,,165,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,201,27,1,10,2022,2,1.0,10,4,,165,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,23,1,101,41,1,10,2022,1,1.0,10,4,7.0,158,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,15,1,301,28,1,10,2019,2,2.0,10,4,,158,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,101,35,1,10,2023,2,1.0,10,4,,188,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,10,1,101,44,1,10,2023,1,1.0,10,4,0.0,188,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,5,1,101,999,1,10,2023,1,1.0,10,4,3.0,188,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,5,1,418,33,1,10,2023,2,1.0,10,4,,188,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,10,1,101,25,1,10,2019,1,1.0,10,4,4.0,188,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,10,1,101,43,1,10,2021,2,2.0,10,4,,225,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,10,1,303,35,1,10,2023,2,,10,4,,225,Male,Job search,Economic,Returned,Low,Mexico,Puerto Rico
1,221,1,301,21,1,10,2022,2,2.0,10,4,,225,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,201,24,1,10,2023,2,1.0,10,4,,189,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,10,1,101,24,1,10,2023,2,1.0,10,4,,189,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,10,1,201,40,1,10,2023,2,1.0,10,4,,189,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,10,1,418,31,1,10,2023,2,1.0,10,4,,189,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,10,1,418,27,1,10,2023,2,1.0,10,4,,252,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,10,1,101,20,1,10,2022,2,1.0,10,4,,252,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,10,1,201,27,1,10,2021,2,2.0,10,4,,164,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,221,2,301,18,1,10,2022,2,1.0,10,4,,164,Female,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,301,20,1,10,2021,2,1.0,10,4,,164,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,201,53,1,10,2023,2,1.0,10,4,,164,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,10,2,101,83,1,10,2022,1,,10,4,8.0,164,Female,Job search,Economic,Established,Low,Mexico,Mexico
1,10,1,101,32,1,10,2021,1,1.0,10,4,8.0,164,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,10,1,301,32,1,10,2022,1,1.0,10,4,7.0,164,Male,Job search,Economic,Established,Low,Mexico,United States
1,221,1,408,18,1,10,2021,2,1.0,10,4,,146,Male,Job search,Economic,Returned,Low,Mexico,Haiti
1,10,1,101,32,1,10,2023,2,1.0,10,4,,146,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,10,1,101,17,1,10,2023,2,1.0,10,4,,176,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,10,2,301,24,1,10,2021,2,1.0,10,4,,152,Female,Job search,Economic,Returned,Low,Mexico,United States
1,10,2,301,27,1,10,2023,2,1.0,10,4,,152,Female,Job search,Economic,Returned,Low,Mexico,United States
1,28,2,401,48,1,10,2022,2,1.0,10,4,,135,Female,Job search,Economic,Returned,Low,Mexico,Cuba
1,10,1,201,30,1,10,2023,2,1.0,10,4,,200,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,10,1,201,32,1,10,2021,2,2.0,10,4,,165,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,10,1,201,36,1,10,2020,1,2.0,10,4,20.0,165,Male,Job search,Economic,Established,Low,Mexico,Guatemala
1,10,1,408,21,1,10,2022,2,1.0,10,4,,165,Male,Job search,Economic,Returned,Low,Mexico,Haiti
1,10,1,201,24,1,10,2022,2,2.0,10,4,,141,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,10,1,201,44,1,10,2022,2,2.0,10,4,,141,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,10,1,101,29,1,10,2021,1,1.0,10,4,8.0,141,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,10,1,403,33,1,10,2022,2,2.0,10,4,,188,Male,Job search,Economic,Returned,Low,Mexico,Dominican Republic
1,10,1,101,52,1,10,2023,2,1.0,10,4,,168,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,10,1,201,25,1,10,2023,2,1.0,10,4,,168,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,10,1,301,33,1,10,2023,2,1.0,10,4,,168,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,101,54,1,10,2023,2,1.0,10,4,,168,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,10,1,101,65,1,10,2023,2,1.0,10,4,,146,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,221,1,301,17,1,10,2020,2,1.0,10,4,,146,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,2,301,27,1,11,2020,2,1.0,11,1,,421,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,11,1,301,19,1,11,2023,2,1.0,11,1,,425,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,11,1,301,29,1,11,2023,2,,11,1,,397,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,11,1,301,32,1,11,2021,2,2.0,11,1,,467,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,221,2,418,33,1,11,2021,2,1.0,11,1,,467,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Other Caribbean
1,11,1,301,20,1,11,2023,2,2.0,11,1,,467,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,11,1,418,35,1,11,2023,2,1.0,11,1,,512,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Other Caribbean
1,11,1,101,55,1,11,2022,1,1.0,11,1,5.0,527,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,11,1,101,45,1,11,2019,1,2.0,11,1,24.0,559,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,11,1,201,47,1,11,2022,2,2.0,11,1,,470,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,11,2,301,32,1,11,2019,1,1.0,11,1,44.0,510,Female,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,11,1,101,47,2,23,2018,1,2.0,11,1,2.0,424,Male,Family reunification,Social,Established,Upper-Middle,Mexico,Mexico
1,9,2,301,29,1,11,2023,2,,11,1,,1096,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,9,2,301,27,1,11,2022,2,,11,1,,1096,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,9,2,301,28,1,11,2018,1,,11,1,22.0,1096,Female,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,11,1,101,35,1,11,2023,2,,11,1,,421,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Mexico
1,16,1,101,62,1,11,2023,1,2.0,11,2,5.0,670,Male,Job search,Economic,Established,Middle,Mexico,Mexico
1,11,1,301,24,1,11,2023,2,1.0,11,2,,670,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,11,1,418,34,1,11,2021,2,1.0,11,2,,434,Male,Job search,Economic,Returned,Middle,Mexico,Other Caribbean
1,11,1,418,30,1,11,2021,2,2.0,11,2,,434,Male,Job search,Economic,Returned,Middle,Mexico,Other Caribbean
1,11,1,201,45,1,11,2019,2,2.0,11,2,,434,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,11,1,201,55,1,11,2023,2,1.0,11,2,,632,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,11,2,301,27,1,11,2023,1,1.0,11,2,1.0,407,Female,Job search,Economic,Established,Middle,Mexico,United States
1,11,2,301,40,1,11,2022,2,2.0,11,2,,459,Female,Job search,Economic,Returned,Middle,Mexico,United States
1,11,2,301,23,1,11,2023,2,1.0,11,2,,638,Female,Job search,Economic,Returned,Middle,Mexico,United States
1,11,1,301,19,1,11,2023,2,2.0,11,2,,538,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,11,2,412,55,1,11,2022,2,9.0,11,2,,538,Female,Job search,Economic,Returned,Middle,Mexico,Other
1,11,1,101,19,1,11,2022,2,1.0,11,2,,538,Male,Job search,Economic,Returned,Middle,Mexico,Mexico
1,11,1,201,57,1,11,2023,2,1.0,11,2,,465,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,11,1,301,25,1,11,2018,2,2.0,11,2,,621,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,11,1,201,29,1,11,2020,1,2.0,11,2,26.0,621,Male,Job search,Economic,Established,Middle,Mexico,Guatemala
1,11,1,419,48,1,11,2021,2,2.0,11,2,,457,Male,Job search,Economic,Returned,Middle,Mexico,Bahamas
1,11,1,101,34,1,11,2023,1,1.0,11,2,3.0,457,Male,Job search,Economic,Established,Middle,Mexico,Mexico
1,11,1,301,24,1,11,2022,2,1.0,11,3,,571,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,11,2,301,25,1,11,2022,2,1.0,11,3,,571,Female,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,11,1,201,59,1,11,2023,2,1.0,11,3,,574,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,11,1,201,34,1,11,2020,2,2.0,11,3,,574,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,11,1,301,40,1,11,2019,2,2.0,11,3,,512,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,11,2,101,64,1,11,2023,1,1.0,11,3,3.0,512,Female,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,11,1,301,35,1,11,2022,1,1.0,11,3,9.0,497,Male,Job search,Economic,Established,Lower-Middle,Mexico,United States
1,11,1,101,31,1,11,2021,2,1.0,11,3,,497,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Mexico
1,11,1,301,27,1,11,2021,2,2.0,11,3,,497,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,11,1,301,43,1,11,2023,2,1.0,11,3,,580,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,221,1,101,30,1,11,2023,2,1.0,11,3,,580,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Mexico
1,11,1,201,28,1,11,2021,2,2.0,11,3,,520,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,11,1,101,36,1,11,2020,2,2.0,11,3,,520,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Mexico
1,11,1,301,24,1,11,2021,2,2.0,11,3,,653,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,11,1,301,17,1,11,2022,2,2.0,11,3,,653,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,11,1,301,18,1,11,2021,2,2.0,11,3,,653,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,11,1,201,23,1,11,2022,2,2.0,11,3,,653,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,11,1,201,36,1,11,2019,2,1.0,11,3,,577,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,11,1,301,39,1,11,2023,2,1.0,11,3,,577,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,11,1,201,27,1,11,2022,2,2.0,11,3,,505,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,11,1,301,17,1,11,2023,2,2.0,11,3,,505,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,11,1,101,38,1,11,2019,1,,11,3,48.0,385,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,11,1,201,25,1,11,2022,2,1.0,11,3,,385,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,11,1,201,21,1,11,2019,2,2.0,11,3,,385,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,11,1,418,26,1,11,2022,2,2.0,11,3,,497,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Other Caribbean
1,11,1,201,46,1,11,2021,2,2.0,11,3,,585,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,11,1,301,17,1,11,2022,2,2.0,11,3,,585,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,11,1,101,58,1,11,2019,1,2.0,11,3,26.0,583,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,11,1,201,25,1,11,2020,2,2.0,11,4,,606,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,2,201,43,1,11,2022,2,1.0,11,4,,606,Female,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,1,101,28,1,11,2022,1,1.0,11,4,8.0,606,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,11,1,301,27,1,11,2023,2,1.0,11,4,,606,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,301,23,1,11,2022,2,1.0,11,4,,451,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,2,201,47,1,11,2023,1,,11,4,3.0,457,Female,Job search,Economic,Established,Low,Mexico,Guatemala
1,11,1,301,22,1,11,2020,2,2.0,11,4,,501,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,301,21,1,11,2023,2,2.0,11,4,,501,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,301,28,1,11,2019,2,2.0,11,4,,390,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,301,21,1,11,2020,2,2.0,11,4,,390,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,201,27,1,11,2022,2,1.0,11,4,,434,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,1,301,20,1,11,2022,2,2.0,11,4,,434,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,418,21,1,11,2022,2,2.0,11,4,,434,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,11,1,201,31,1,11,2021,2,2.0,11,4,,434,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,1,201,34,1,11,2022,2,1.0,11,4,,418,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,1,101,43,1,11,2023,2,1.0,11,4,,418,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,11,1,101,54,1,11,2023,1,1.0,11,4,6.0,395,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,11,1,418,32,1,11,2023,2,1.0,11,4,,543,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,11,1,301,25,1,11,2022,2,1.0,11,4,,543,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,201,38,1,11,2023,2,1.0,11,4,,543,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,1,201,36,1,11,2023,2,2.0,11,4,,492,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,1,201,28,1,11,2023,2,1.0,11,4,,514,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,1,201,45,1,11,2023,2,2.0,11,4,,514,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,1,301,19,1,11,2021,2,2.0,11,4,,514,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,301,18,1,11,2022,2,2.0,11,4,,514,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,301,24,1,11,2022,2,2.0,11,4,,514,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,101,29,1,11,2019,1,2.0,11,4,26.0,413,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,11,1,301,18,1,11,2021,2,2.0,11,4,,413,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,301,18,1,11,2021,2,2.0,11,4,,413,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,101,35,1,11,2022,2,2.0,11,4,,570,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,11,2,403,48,1,11,2022,2,1.0,11,4,,426,Female,Job search,Economic,Returned,Low,Mexico,Dominican Republic
1,11,1,301,22,1,11,2019,2,2.0,11,4,,536,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,201,38,1,11,2023,2,2.0,11,4,,536,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,1,201,33,1,11,2022,2,2.0,11,4,,536,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,1,201,19,1,11,2022,2,2.0,11,4,,536,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,1,201,43,1,11,2022,2,2.0,11,4,,536,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,1,301,29,1,11,2021,2,2.0,11,4,,524,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,201,30,1,11,2022,2,2.0,11,4,,524,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,1,301,25,1,11,2023,1,1.0,11,4,5.0,524,Male,Job search,Economic,Established,Low,Mexico,United States
1,11,1,301,24,1,11,2019,2,2.0,11,4,,524,Male,Job search,Economic,Returned,Low,Mexico,United States
1,14,2,401,53,1,11,2021,2,1.0,11,4,,593,Female,Job search,Economic,Returned,Low,Mexico,Cuba
1,11,1,301,43,1,11,2020,2,1.0,11,4,,513,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,201,51,1,11,2022,2,1.0,11,4,,513,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,1,301,28,1,11,2023,2,2.0,11,4,,402,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,301,25,1,11,2020,2,1.0,11,4,,402,Male,Job search,Economic,Returned,Low,Mexico,United States
1,11,1,201,27,1,11,2023,2,1.0,11,4,,402,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,1,418,23,1,11,2022,2,2.0,11,4,,402,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,11,1,418,20,1,11,2023,2,2.0,11,4,,507,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
